k_max,k_min,k_tau,form_alpha,form_win,margin_a,margin_b,log_loss,brier
32,20,25,2.5,6,0.22,2.2,0.678846345033153,0.24297627454972395
28,16,25,2.0,14,0.15,2.2,0.6788475880074692,0.24295177879513685
36,20,25,2.0,10,0.18,1.8,0.6788506056976474,0.24297734285039768
32,20,20,3.0,6,0.18,2.2,0.6788558338648134,0.24290421140212007
28,12,20,1.5,6,0.18,1.8,0.6788559646937717,0.24291855102100968
40,20,20,3.0,6,0.15,2.2,0.6788577088132427,0.24283833262069654
28,16,25,1.5,14,0.22,1.8,0.67886042730661,0.24297882705900387
32,20,20,2.0,10,0.18,1.8,0.6788612237136066,0.24296012949604567
36,20,20,2.0,6,0.18,2.2,0.6788616221038537,0.24294452021580804
28,20,25,1.5,10,0.22,2.6,0.6788616993271852,0.24299739335383178
28,20,20,2.0,10,0.18,2.6,0.6788644617011269,0.24297361361838007
28,16,25,2.5,10,0.15,1.8,0.6788646456288612,0.24292180380938502
28,16,10,1.5,10,0.18,1.8,0.6788737812970023,0.24294376873625548
28,20,25,1.5,14,0.22,2.6,0.6788758135201705,0.24301719952070502
36,20,15,1.5,6,0.15,2.6,0.6788758361239097,0.24294350570627032
36,20,25,2.5,6,0.18,2.6,0.6788769483465655,0.24296850340543025
28,20,10,2.0,14,0.15,2.6,0.6788775823528402,0.24296920015789777
28,16,15,1.5,6,0.18,2.6,0.6788797333878926,0.24295276635932148
28,16,20,1.5,6,0.22,2.2,0.6788807874823641,0.24297214370230427
32,20,10,2.0,6,0.18,1.8,0.6788843319615306,0.24291958264761396
36,20,25,2.0,14,0.15,2.2,0.6788845814967429,0.24302456724604427
28,16,20,3.0,6,0.15,1.8,0.678887433332697,0.24284266841072955
40,20,25,2.0,10,0.15,2.2,0.6788950878501255,0.2430070950397482
28,20,15,1.5,10,0.22,2.2,0.6788956495764451,0.24299490119204054
32,16,25,2.5,6,0.15,2.2,0.6788960471297193,0.24288883515105048
36,20,20,1.5,10,0.18,1.8,0.6788997921375252,0.2429953469664901
28,20,25,2.5,10,0.18,2.2,0.6789002582768883,0.24298285053576074
28,16,20,2.5,6,0.18,1.8,0.6789009144581167,0.24290960177979284
32,20,15,2.0,6,0.18,2.2,0.6789011081632297,0.24295187708760652
36,20,25,1.5,10,0.18,2.2,0.678901286046983,0.24301949172667692
28,20,25,3.0,10,0.18,1.8,0.6789016404705877,0.24296553728144465
28,16,25,1.5,10,0.18,2.6,0.6789029432982866,0.2429854881861223
36,20,20,3.0,6,0.18,1.8,0.6789055112198924,0.2428856948120317
40,16,25,3.0,6,0.15,1.8,0.6789081075708576,0.2428108407693186
32,20,20,2.5,6,0.22,1.8,0.6789114176069625,0.24296778435937194
36,20,15,1.5,10,0.15,1.8,0.6789171646101313,0.24297471233075862
28,20,20,3.0,6,0.22,2.2,0.6789197536615457,0.2429894749972155
40,20,25,2.0,6,0.18,2.6,0.6789206428100133,0.24301642251125619
28,16,15,1.5,10,0.15,2.6,0.6789221267004695,0.24297212009173028
32,20,20,1.5,14,0.18,2.2,0.6789261420963741,0.2430264335777563
36,20,20,2.0,10,0.15,1.8,0.6789264951800166,0.2429782144273291
32,16,25,1.5,14,0.15,2.2,0.6789311558332944,0.24300533330418742
40,20,25,1.5,14,0.15,2.6,0.678934663711134,0.24307664576717858
32,20,20,2.5,10,0.15,1.8,0.6789347279462707,0.2429650226186755
28,12,25,1.5,10,0.15,2.2,0.6789351972272542,0.24297359265146606
36,20,20,1.5,14,0.15,2.2,0.6789353412283777,0.24303038042484973
32,16,25,1.5,10,0.18,1.8,0.6789353644803423,0.24299435693512242
28,16,20,1.5,10,0.18,2.2,0.678936393362142,0.24299006069896967
32,20,15,1.5,14,0.18,1.8,0.6789370551850813,0.24301227664895672
32,20,25,1.5,14,0.18,2.6,0.6789384883161356,0.24304823991403987
28,16,25,2.0,10,0.18,1.8,0.6789429770346532,0.24298266826104953
32,20,15,2.5,6,0.18,1.8,0.6789463668616715,0.2429285855469984
28,16,15,2.0,6,0.18,1.8,0.6789491314202992,0.24294925923482877
28,12,25,1.5,6,0.18,2.2,0.6789513595186203,0.24297825161068679
36,16,25,2.0,6,0.15,2.2,0.6789529721012338,0.24293990760345804
40,20,20,1.5,14,0.15,1.8,0.6789535824623956,0.2430470865350533
32,20,25,2.0,14,0.15,2.6,0.6789554395884239,0.24304209703095864
28,20,20,2.0,10,0.22,1.8,0.678956416366535,0.24301677376546912
28,20,20,2.5,10,0.15,2.6,0.6789607351881495,0.24299505537117808
32,20,25,2.5,10,0.15,2.2,0.67896112927821,0.24299884888013748
36,20,25,1.5,6,0.22,2.2,0.6789645969745061,0.24305881994890957
32,20,25,1.5,6,0.22,2.6,0.6789651187036321,0.2430573171574929
28,16,25,2.5,6,0.18,2.2,0.6789654335067924,0.24296465979725726
40,20,20,2.5,6,0.15,2.2,0.6789700433046807,0.2429209127441593
28,20,15,2.0,10,0.18,2.2,0.6789765920743362,0.24301221513854712
28,20,10,2.0,14,0.18,1.8,0.6789774427381793,0.24301489192232426
36,20,10,1.5,6,0.15,1.8,0.6789795155604984,0.24295724677515756
28,16,25,1.5,10,0.22,1.8,0.6789796425107899,0.24302199723663762
32,16,20,1.5,6,0.15,2.6,0.6789802580710973,0.24298585859686453
28,20,15,2.5,10,0.15,2.2,0.6789803724265976,0.24299017001397175
28,20,15,2.5,14,0.15,1.8,0.6789820871847284,0.2430064365559447
28,16,15,1.5,14,0.15,2.2,0.6789856193566894,0.24300806582973047
32,16,25,3.0,6,0.15,1.8,0.6789857607368361,0.24286996223781124
28,20,10,2.0,6,0.22,2.2,0.678987154556349,0.24302008087968544
28,12,20,1.5,6,0.15,2.2,0.6789878354768989,0.24297535108483725
28,20,20,2.5,14,0.15,2.2,0.678991103920064,0.2430280885897917
28,16,20,2.5,6,0.15,2.2,0.6789931161424158,0.2429406163984979
32,20,15,1.5,10,0.15,2.6,0.6789946297095024,0.24302270991222288
28,20,10,3.0,6,0.15,2.6,0.678994728261139,0.24294299273704528
32,20,25,3.0,10,0.15,1.8,0.6789951058470829,0.24299132198499893
28,20,25,2.0,14,0.18,2.6,0.6789953754154542,0.24305971775588597
28,16,10,1.5,6,0.18,2.2,0.6789983020086102,0.24299697849658672
28,16,20,2.0,6,0.18,2.2,0.6789988238315259,0.2429915504165183
28,16,15,1.5,6,0.22,1.8,0.6790003387772457,0.24301021156666217
32,16,25,1.5,6,0.22,1.8,0.6790036684589514,0.24302877992441732
32,16,25,2.0,6,0.15,2.6,0.679005071054968,0.24298146563050477
28,16,25,3.0,6,0.18,1.8,0.6790074748835025,0.24293987736802208
32,20,25,1.5,10,0.18,2.6,0.6790097479539854,0.2430623929244962
32,20,10,2.0,6,0.15,2.2,0.6790097550868667,0.24296743006967808
28,20,25,2.5,14,0.15,2.6,0.6790117446418585,0.24305197553563532
36,20,20,1.5,6,0.22,1.8,0.6790125403897884,0.2430483887947068
32,20,25,3.0,6,0.18,2.6,0.6790129158932569,0.24300859130699048
28,20,25,2.5,6,0.22,2.6,0.6790147004816373,0.24306194203355594
32,20,10,1.5,10,0.15,2.2,0.6790148221172992,0.24301824046168688
32,20,15,2.0,10,0.15,1.8,0.6790151031699321,0.24300518342507613
32,20,25,1.5,14,0.22,1.8,0.6790165544955122,0.2430858104323789
28,20,15,3.0,6,0.22,1.8,0.6790223692757198,0.24300084644504658
32,16,15,1.5,6,0.15,1.8,0.6790232630173254,0.24297797636357737
28,16,15,1.5,10,0.18,1.8,0.6790245065606889,0.24301931023962822
40,20,15,1.5,6,0.15,1.8,0.6790274889198359,0.2429798489076476
36,20,20,3.0,6,0.15,2.2,0.6790281291673157,0.2429186292333799
40,20,25,1.5,10,0.15,2.6,0.6790291722105825,0.24308516523407447
32,20,15,1.5,6,0.18,2.6,0.6790296153076592,0.2430397400638778
28,12,25,1.5,14,0.15,1.8,0.6790353874856931,0.24302636219834925
40,16,25,1.5,6,0.18,1.8,0.6790354839119935,0.24302448685534278
28,20,10,2.5,6,0.22,1.8,0.6790371374972962,0.2430153081501504
40,16,25,2.5,6,0.15,1.8,0.6790386197309657,0.2429101252564662
32,16,20,1.5,10,0.15,1.8,0.6790398712013833,0.24302233831061837
32,20,20,2.0,6,0.18,2.6,0.6790401788488416,0.2430395028277755
28,16,10,2.0,6,0.15,1.8,0.6790418569261312,0.2429727816451421
40,20,25,2.5,10,0.15,1.8,0.6790444860885293,0.24305198103396453
32,20,10,1.5,6,0.18,2.2,0.6790488910980998,0.2430306667855998
36,20,25,3.0,6,0.22,1.8,0.6790498870447716,0.24303525086090572
28,16,10,1.5,10,0.15,2.2,0.6790507887214634,0.24302481741449197
36,16,25,2.5,6,0.15,1.8,0.6790515202674597,0.24292303318356107
28,16,25,2.0,6,0.18,2.6,0.6790525428712593,0.2430332826652303
28,20,20,1.5,14,0.22,2.2,0.6790533649738001,0.24308849224755458
32,20,20,1.5,10,0.18,2.2,0.6790533706413845,0.2430668837760229
40,20,20,2.0,6,0.18,1.8,0.6790550625953145,0.2430090148460844
32,20,15,2.5,6,0.15,2.2,0.6790578689490776,0.242965039665588
28,20,20,2.0,6,0.22,2.6,0.6790593369133182,0.24307951753541973
28,16,15,2.0,6,0.15,2.2,0.6790604521343481,0.24299318638968959
32,20,20,1.5,6,0.22,2.2,0.6790626968395681,0.24308154334456786
28,20,25,2.0,14,0.22,1.8,0.6790650367113532,0.24309324787260259
40,20,25,2.5,6,0.22,1.8,0.6790658934237628,0.24306958201356238
36,16,20,1.5,6,0.15,1.8,0.6790696073391554,0.24299808832876274
28,20,20,2.0,14,0.18,2.2,0.6790726604387629,0.24308253156058662
36,16,25,1.5,6,0.15,2.6,0.6790758812192553,0.24303946932426965
28,16,20,1.5,14,0.15,2.6,0.6790759821293766,0.24306130939231935
32,20,20,2.0,10,0.15,2.2,0.6790763417469933,0.2430520860840823
32,16,20,2.0,6,0.15,1.8,0.67907757137308,0.24297599359944744
28,20,15,2.0,14,0.15,2.6,0.6790792562712182,0.24307025809330898
36,20,15,1.5,6,0.18,1.8,0.6790855817366014,0.2430378159906168
36,16,25,1.5,10,0.15,1.8,0.6790887043464969,0.24305870624686904
32,20,25,2.0,14,0.18,1.8,0.6790889204665964,0.24310265517735502
32,20,25,2.5,14,0.15,1.8,0.6790890615302714,0.24308526781128148
32,20,20,3.0,6,0.15,2.6,0.6790892131794002,0.24298049765145377
28,16,25,3.0,6,0.15,2.2,0.6790909153823868,0.24296296806670847
40,20,25,1.5,14,0.18,1.8,0.6790914494335148,0.24314751482027072
40,20,25,3.0,6,0.22,1.8,0.6790933291714734,0.2430701119163997
36,20,25,2.0,10,0.15,2.2,0.6790939014002854,0.243079231398475
36,20,20,2.5,6,0.18,1.8,0.679101318643356,0.24300059038003435
36,20,25,2.0,6,0.18,2.6,0.6791014332883475,0.2430839583518978
32,20,25,2.0,6,0.22,2.2,0.6791032853971084,0.24310083856536316
28,20,25,3.0,10,0.15,2.2,0.6791041929115291,0.24304968649126732
28,20,25,2.0,10,0.18,2.6,0.6791052935711102,0.24309076944531516
28,20,20,1.5,10,0.22,2.2,0.6791073595855016,0.24310065490039034
32,20,25,1.5,10,0.22,1.8,0.6791095868283442,0.24310931438392538
28,20,25,3.0,14,0.15,1.8,0.6791098263770488,0.2430770288486625
32,20,20,2.5,6,0.18,2.2,0.6791113059426038,0.243037885560913
28,20,10,1.5,6,0.22,2.6,0.679115673252116,0.24309625026514545
28,20,20,2.5,10,0.18,1.8,0.6791170039692866,0.24306538456887372
28,16,25,1.5,14,0.18,2.2,0.6791187994572533,0.24309391781722417
36,20,25,2.5,10,0.15,1.8,0.6791205873967974,0.24306767757005826
28,16,10,1.5,14,0.15,1.8,0.6791211561047756,0.24306218748991035
28,20,10,1.5,14,0.18,2.6,0.6791224213171378,0.24309789405218252
28,20,10,2.0,10,0.15,2.6,0.6791232827839697,0.24306755554063372
32,20,15,1.5,14,0.15,2.2,0.6791242017925049,0.24309385457717197
32,20,15,3.0,6,0.15,1.8,0.6791272104871026,0.24293761280729564
28,20,25,2.5,14,0.18,1.8,0.6791287824484145,0.2431048161482616
32,12,25,1.5,6,0.15,1.8,0.6791290748506008,0.24302739276248583
28,16,25,2.0,10,0.15,2.2,0.6791296187981458,0.2430640720670803
36,20,25,2.5,6,0.22,1.8,0.6791304093847577,0.2430840741205783
36,20,20,1.5,10,0.15,2.2,0.6791330256925814,0.24309571509211944
28,16,20,2.0,10,0.15,1.8,0.6791342473864906,0.24305363410764885
36,20,15,2.0,6,0.15,1.8,0.6791347110059228,0.24299773007681727
28,20,10,2.0,14,0.15,2.2,0.679135115142851,0.243083198186467
32,20,10,1.5,14,0.15,1.8,0.6791382606317203,0.2430837414160318
28,20,15,2.5,6,0.18,2.6,0.6791388929341314,0.24306617020635193
32,20,15,1.5,10,0.18,1.8,0.6791390784919398,0.24308856418434105
32,20,25,2.0,10,0.15,2.6,0.6791449273611287,0.24310011456444747
28,12,25,2.0,6,0.15,1.8,0.6791450997743568,0.24301640407778563
28,20,10,2.5,10,0.15,1.8,0.6791458824195675,0.24305225427960833
32,16,25,1.5,10,0.15,2.2,0.6791466911156927,0.2430870380696079
40,20,25,2.0,6,0.22,1.8,0.679156261161078,0.2431239512991201
28,20,20,2.5,6,0.22,2.2,0.6791641947156396,0.2431077723336369
32,16,20,1.5,6,0.18,1.8,0.6791674395943074,0.24307113648116221
28,20,15,3.0,6,0.18,2.2,0.6791736724216322,0.24304950419015947
28,16,20,1.5,14,0.18,1.8,0.679177138251559,0.24310834984650026
28,20,10,1.5,14,0.22,1.8,0.6791796308124289,0.24312547742005422
36,20,20,2.0,6,0.15,2.6,0.6791796952648465,0.2430678061942868
32,20,15,2.0,6,0.15,2.6,0.6791807212804342,0.2430636858650529
40,20,20,1.5,10,0.15,1.8,0.6791821368869434,0.24311665175926686
40,20,25,1.5,6,0.18,2.6,0.6791835757893935,0.24315069558148855
28,20,15,2.0,14,0.18,1.8,0.6791896649856375,0.24312077194968312
28,16,25,2.0,14,0.15,1.8,0.6791905586377346,0.24310296369579357
36,20,25,1.5,14,0.15,2.6,0.6791919220212671,0.24316863988268725
32,20,15,1.5,6,0.22,1.8,0.6791923365877028,0.24311641226015365
28,16,25,2.5,6,0.15,2.6,0.6791962702211709,0.24305294171355282
28,20,20,3.0,6,0.18,2.6,0.6792005181190343,0.24308699346267265
40,20,20,1.5,6,0.15,2.6,0.6792022969578667,0.24310812502365697
28,20,25,2.0,10,0.22,1.8,0.6792030745722248,0.24313661119848762
28,20,15,2.0,6,0.22,2.2,0.6792071275044186,0.24312891280075435
28,20,10,2.5,6,0.18,2.2,0.6792080006329474,0.24307891179172936
28,16,15,1.5,6,0.18,2.2,0.6792108645940058,0.2431010664202438
28,12,25,1.5,6,0.15,2.6,0.6792110426377469,0.24309105754589813
28,16,15,1.5,10,0.15,2.2,0.6792111689123831,0.2431037908953544
28,20,10,3.0,6,0.18,1.8,0.6792118140445758,0.24303791323054355
32,20,25,2.5,6,0.18,2.6,0.6792123315463652,0.2431118534989906
32,20,20,2.0,14,0.15,1.8,0.6792139845304482,0.24313301769260687
32,16,25,2.0,6,0.18,1.8,0.6792169302032223,0.24307572340390785
40,20,25,1.5,10,0.18,1.8,0.6792176482615688,0.24316920991949842
40,16,25,1.5,6,0.15,2.2,0.679222498211398,0.24309659800004263
28,16,25,1.5,6,0.22,2.2,0.6792236716682527,0.24313962250495152
28,20,20,3.0,10,0.15,1.8,0.6792249240792274,0.24308626447346704
40,20,20,2.0,6,0.15,2.2,0.679225082616018,0.24306880196999392
40,20,25,2.0,14,0.15,1.8,0.6792252873468734,0.24319391100829965
28,16,25,2.0,6,0.22,1.8,0.6792283124767763,0.24311616889780055
36,20,20,2.5,6,0.15,2.2,0.6792354045963512,0.24304284664802175
28,20,10,1.5,10,0.18,2.6,0.6792380751805963,0.24314122794625867
36,20,25,3.0,6,0.18,2.2,0.6792385173952171,0.24308699494335345
32,20,20,2.0,6,0.22,1.8,0.6792397159575623,0.24313235167717778
28,16,10,1.5,6,0.15,2.6,0.6792413802600382,0.24310438817041627
28,16,20,2.0,6,0.15,2.6,0.6792470830297248,0.24309373769343526
28,16,20,1.5,6,0.18,2.6,0.6792483057605904,0.2431321477339311
28,20,20,2.0,10,0.18,2.2,0.6792489513769457,0.24314455090355985
28,20,25,2.5,10,0.15,2.6,0.6792495042927887,0.24313294888719447
28,20,10,2.0,10,0.18,1.8,0.6792509535367688,0.2431254464815344
28,20,15,1.5,14,0.18,2.6,0.6792521000242459,0.24316608740336948
36,20,15,1.5,6,0.15,2.2,0.679252178506124,0.2431043268894409
32,16,25,1.5,6,0.18,2.2,0.6792532327605632,0.2431323542733348
28,20,25,3.0,6,0.22,2.2,0.6792560625490425,0.24314921695111996
28,20,15,1.5,6,0.22,2.6,0.6792600409435192,0.2431710676444061
28,20,25,1.5,14,0.22,2.2,0.6792629363728547,0.2431924075915563
28,16,20,1.5,10,0.15,2.6,0.6792668217714725,0.24313953762003232
32,20,20,1.5,14,0.15,2.6,0.6792669180277485,0.2431759374157524
28,16,25,1.5,10,0.18,2.2,0.6792682768720939,0.24315136061640072
32,20,25,3.0,6,0.22,1.8,0.6792769065861525,0.24312899023541207
32,20,25,2.0,14,0.15,2.2,0.6792827260141266,0.24318406271330759
36,20,20,1.5,6,0.18,2.2,0.6792875336009359,0.2431593750210785
28,20,10,3.0,6,0.15,2.2,0.6792906024333633,0.2430596554202021
40,20,25,3.0,6,0.18,2.2,0.6792917529704604,0.24311876490453235
36,16,25,1.5,6,0.18,1.8,0.679292600758727,0.24313666357302996
28,20,25,2.5,14,0.15,2.2,0.679298575398846,0.24317543954688714
28,16,15,1.5,14,0.15,1.8,0.6793031664686512,0.24315199570669171
40,20,25,2.5,6,0.18,2.2,0.6793084579157727,0.24314700316130305
28,20,10,1.5,10,0.22,1.8,0.6793121591613266,0.24317632614794782
28,12,25,1.5,10,0.15,1.8,0.6793124357203192,0.24314508842040328
28,20,20,2.5,10,0.15,2.2,0.6793127175124951,0.2431484688956788
40,16,25,2.0,6,0.15,1.8,0.6793138281374639,0.24307531155097223
28,20,25,1.5,10,0.22,2.2,0.6793138568144702,0.24320250203466368
32,20,25,2.0,10,0.18,1.8,0.6793150097214423,0.24317655516003792
28,20,15,2.0,10,0.15,2.6,0.6793150755534587,0.24316164397334955
28,20,25,2.0,6,0.22,2.6,0.6793165121482782,0.2432046162806751
28,20,15,1.5,14,0.22,1.8,0.6793176452868445,0.24319769742008016
28,12,20,1.5,6,0.15,1.8,0.6793197144921366,0.24312221730061653
36,20,25,2.0,6,0.22,1.8,0.6793208685207335,0.24318483988199333
32,16,20,1.5,6,0.15,2.2,0.6793215453133986,0.24313451924603457
32,20,25,1.5,14,0.18,2.2,0.6793228562415091,0.24321925707841663
28,20,10,2.0,6,0.18,2.6,0.6793238751259943,0.2431601400889524
32,16,25,1.5,14,0.15,1.8,0.6793260181956824,0.24318060763988378
32,16,25,2.5,6,0.15,1.8,0.6793293544695578,0.2430609257413296
36,20,25,1.5,10,0.15,2.6,0.6793301148911509,0.243205633451487
28,20,25,2.0,14,0.18,2.2,0.6793310897687724,0.24320818191204344
40,20,25,1.5,14,0.15,2.2,0.6793312587129702,0.24324806158266876
32,20,10,1.5,6,0.15,2.6,0.679341359269484,0.24315559302234577
36,20,25,2.0,14,0.15,1.8,0.6793427334981545,0.2432203502233245
28,20,20,2.5,14,0.15,1.8,0.6793430122681678,0.24317909988696865
36,20,25,1.5,14,0.18,1.8,0.6793435268635293,0.2432376974248758
28,16,20,1.5,14,0.15,2.2,0.6793438422760887,0.24318230153799128
32,20,20,3.0,6,0.18,1.8,0.6793449877514053,0.2430898913882543
28,20,15,2.5,6,0.22,1.8,0.6793450852865254,0.2431622804045419
32,20,15,1.5,10,0.15,2.2,0.6793499701459577,0.2431812866304864
32,16,25,2.0,6,0.15,2.2,0.6793538353548194,0.2431268614985374
28,20,15,2.0,14,0.15,2.2,0.6793551732398097,0.24319189218781026
28,16,20,2.5,6,0.15,1.8,0.6793599053613848,0.24308996197223634
28,20,15,1.5,10,0.18,2.6,0.6793612564842999,0.24320496524513838
36,20,25,2.5,6,0.18,2.2,0.6793631445364469,0.2431628960066599
28,12,25,1.5,6,0.18,1.8,0.679365062455851,0.243161995706023
28,20,20,2.0,14,0.15,2.6,0.6793711416129606,0.24321221663343548
32,20,20,2.5,6,0.15,2.6,0.6793728024621432,0.2431332985541032
28,16,10,1.5,6,0.18,1.8,0.6793753669274365,0.24316618527566036
28,20,15,3.0,6,0.15,2.6,0.6793759929716426,0.24311857777846896
28,16,20,1.5,10,0.18,1.8,0.6793801485513581,0.24319164079589733
40,20,20,3.0,6,0.15,1.8,0.6793853161261094,0.24302743780793534
36,20,20,1.5,14,0.15,1.8,0.6793853976656695,0.24322737979134776
28,16,20,1.5,6,0.22,1.8,0.6793855390084086,0.24319741275755205
40,20,25,1.5,6,0.22,1.8,0.6793865823218732,0.24324431607184444
32,20,15,2.0,6,0.18,1.8,0.6793934337560621,0.24315833352229252
28,16,10,1.5,10,0.15,1.8,0.679394846442193,0.24318254017727917
28,16,15,2.0,6,0.15,1.8,0.6793985144161034,0.24313668626305054
32,20,20,1.5,14,0.18,1.8,0.6793991901932566,0.24323669203581025
32,20,10,2.0,6,0.15,1.8,0.6794033024087677,0.24313125888343518
28,16,25,2.5,6,0.18,1.8,0.6794042200565326,0.24314523873960134
28,20,25,2.5,10,0.18,1.8,0.6794122846150994,0.24320606573998305
36,20,20,2.0,6,0.18,1.8,0.6794138052125787,0.2431700702580005
28,16,25,1.5,14,0.15,2.6,0.6794161495917491,0.24322653767513552
28,20,15,2.5,10,0.15,1.8,0.6794164393084234,0.24318054867751177
36,16,25,2.0,6,0.15,1.8,0.6794275209135443,0.24313148287260533
28,16,25,2.0,6,0.18,2.2,0.6794291755794073,0.24319639798316625
32,20,10,1.5,10,0.15,1.8,0.6794333225877204,0.24320586853425008
28,20,10,1.5,14,0.18,2.2,0.6794337029137368,0.2432390804892674
28,20,10,2.5,6,0.15,2.6,0.6794338952524794,0.24316595513597775
28,20,20,3.0,6,0.22,1.8,0.6794341447748686,0.24319460371113136
28,20,10,2.0,10,0.15,2.2,0.6794360571499357,0.24320671034459274
32,20,20,1.5,10,0.15,2.6,0.6794366610259602,0.24323613428412866
40,20,20,1.5,6,0.18,1.8,0.6794372745171675,0.24321186573991466
28,16,20,2.0,6,0.18,1.8,0.6794382486243223,0.24318047921102431
40,20,25,2.0,6,0.18,2.2,0.6794401859285516,0.24322749226546608
32,20,15,1.5,6,0.18,2.2,0.6794403367167597,0.24321961636524642
32,20,25,1.5,10,0.18,2.2,0.6794446623547565,0.24325592749984265
28,20,15,1.5,10,0.22,1.8,0.6794450267776103,0.24324462699771762
32,20,25,2.5,6,0.22,1.8,0.6794473262622686,0.24321989651439344
36,20,25,1.5,6,0.18,2.6,0.6794515197040416,0.24325964318951507
32,20,20,3.0,6,0.15,2.2,0.6794521717694397,0.24311923271784028
28,20,15,2.0,10,0.18,1.8,0.6794539219869924,0.24322454606071642
32,20,25,3.0,6,0.18,2.2,0.67945452308077,0.24318176542859574
32,20,25,2.5,10,0.15,1.8,0.6794559404692596,0.24320956888073506
32,20,20,2.0,6,0.18,2.2,0.6794651854606397,0.24321873602858915
36,16,25,1.5,6,0.15,2.2,0.6794657022915358,0.24320510622507419
40,20,25,2.0,10,0.15,1.8,0.6794664870706447,0.24324815803688626
32,20,25,1.5,6,0.22,2.2,0.6794695162796021,0.24327832711997965
28,20,25,2.5,6,0.22,2.2,0.6794700045057259,0.24325402997199821
28,16,15,1.5,6,0.15,2.6,0.6794700903133793,0.243213925899863
28,20,10,2.0,14,0.15,1.8,0.6794710712182798,0.2432315663686291
28,16,25,3.0,6,0.15,1.8,0.679473607450907,0.2431115684609596
40,20,25,1.5,10,0.15,2.2,0.6794802555425068,0.2432798376186952
28,20,20,1.5,14,0.18,2.6,0.6794838713397725,0.24328102033174018
32,20,15,2.5,6,0.15,1.8,0.679485646549465,0.2431349627439411
28,20,20,2.0,14,0.18,1.8,0.6794896759173787,0.24326637708375604
28,20,10,2.0,6,0.22,1.8,0.6794943080834259,0.2432403388328305
40,20,20,2.5,6,0.15,1.8,0.6794965197208445,0.2431193716576636
28,20,20,1.5,6,0.22,2.6,0.6794991921550176,0.24328937666844339
28,20,20,2.5,6,0.18,2.6,0.6794996495919838,0.24323745448906992
28,16,25,2.5,6,0.15,2.2,0.6795026312585347,0.2431780158220031
28,20,25,2.0,10,0.18,2.2,0.6795031316963371,0.24326718279832393
32,20,20,1.5,6,0.18,2.6,0.6795031982049224,0.24326790135425264
28,12,25,1.5,6,0.15,2.2,0.6795045935332239,0.24322135116868362
28,20,20,2.0,6,0.22,2.2,0.6795075973222346,0.24327449943058263
28,16,10,1.5,6,0.15,2.2,0.6795082879232601,0.24322403161349723
36,20,25,1.5,10,0.18,1.8,0.6795091166533656,0.24328622013968842
36,20,20,3.0,6,0.15,1.8,0.6795141177687933,0.24309693741476393
32,20,25,2.0,6,0.18,2.6,0.6795158719305436,0.2432653928748869
32,20,15,1.5,14,0.15,1.8,0.6795176686039839,0.2432685829325197
