Date,Bey,ELO,match_id,MatchIndex
2026-03-01,SharkScale,1133.52,406,19
2025-09-07,SilverWolf,1000.0,0,0
2025-09-07,SilverWolf,989.35,14,1
2025-11-12,SilverWolf,1012.29,36,2
2025-11-12,SilverWolf,1034.37,56,3
2025-11-12,SilverWolf,1017.65,60,4
2025-12-02,SilverWolf,1033.28,79,5
2025-12-02,SilverWolf,1018.96,87,6
2025-12-27,SilverWolf,1007.06,133,7
2025-12-27,SilverWolf,992.63,145,8
2026-01-04,SilverWolf,979.15,223,9
2026-01-30,SilverWolf,992.99,259,10
2026-02-11,SilverWolf,981.95,274,11
2026-02-11,SilverWolf,997.67,297,12
2026-02-13,SilverWolf,982.95,321,13
2026-02-26,SilverWolf,993.96,339,14
2026-02-26,SilverWolf,984.51,360,15
2026-02-26,SilverWolf,998.1,369,16
2026-02-26,SilverWolf,1011.67,386,17
2026-03-01,SilverWolf,1029.24,390,18
2026-03-01,SilverWolf,1039.54,398,19
2026-01-04,SolEclipse,1000.0,0,0
2026-01-04,SolEclipse,1013.12,176,1
2026-01-04,SolEclipse,991.82,177,2
2026-01-04,SolEclipse,1018.99,191,3
2026-01-04,SolEclipse,1040.87,200,4
2026-01-04,SolEclipse,1021.16,205,5
2026-01-04,SolEclipse,1009.96,207,6
2026-01-04,SolEclipse,990.68,222,7
2026-01-04,SolEclipse,1000.49,223,8
2026-01-30,SolEclipse,981.12,243,9
2026-01-30,SolEclipse,986.66,265,10
2026-02-11,SolEclipse,974.19,278,11
2026-02-11,SolEclipse,959.92,296,12
2026-02-11,SolEclipse,981.49,308,13
2026-02-13,SolEclipse,994.23,327,14
2026-02-26,SolEclipse,983.48,344,15
2026-02-26,SolEclipse,972.2,356,16
2026-02-26,SolEclipse,959.99,373,17
2026-03-01,SolEclipse,949.93,402,18
2026-03-01,SolEclipse,939.72,405,19
2025-09-07,TuskMammoth,1000.0,0,0
2025-09-07,TuskMammoth,1011.39,2,1
2025-09-07,TuskMammoth,1033.3,17,2
2025-09-07,TuskMammoth,1007.2,25,3
2025-11-12,TuskMammoth,1022.51,50,4
2025-11-12,TuskMammoth,1043.28,58,5
2025-11-12,TuskMammoth,1070.83,62,6
2025-11-12,TuskMammoth,1045.7,65,7
2025-12-02,TuskMammoth,1055.11,75,8
2025-12-02,TuskMammoth,1064.87,93,9
2025-12-11,TuskMammoth,1075.23,104,10
2025-12-11,TuskMammoth,1082.93,113,11
2025-12-11,TuskMammoth,1070.29,116,12
2025-12-11,TuskMammoth,1056.9,117,13
2025-12-27,TuskMammoth,1043.56,120,14
2025-12-27,TuskMammoth,1052.75,140,15
2025-12-27,TuskMammoth,1062.49,165,16
2025-12-27,TuskMammoth,1075.75,169,17
2025-12-27,TuskMammoth,1087.87,173,18
2025-12-27,TuskMammoth,1065.48,175,19
2026-01-04,TuskMammoth,1068.14,185,20
2026-01-04,TuskMammoth,1077.1,197,21
2026-01-04,TuskMammoth,1063.48,203,22
2026-01-04,TuskMammoth,1068.99,206,23
2026-01-04,TuskMammoth,1078.79,208,24
2026-01-30,TuskMammoth,1016.0,227,25
2026-01-30,TuskMammoth,985.04,234,26
2026-01-30,TuskMammoth,1015.57,241,27
2026-01-30,TuskMammoth,996.6,249,28
2026-01-30,TuskMammoth,1090.35,269,29
2026-02-11,TuskMammoth,1102.77,285,30
2026-02-11,TuskMammoth,1116.17,288,31
2026-02-11,TuskMammoth,1125.99,303,32
2026-02-11,TuskMammoth,1136.71,304,33
2026-02-11,TuskMammoth,1148.85,305,34
2026-02-11,TuskMammoth,1125.27,306,35
2026-02-13,TuskMammoth,974.34,315,36
2026-02-13,TuskMammoth,1135.34,334,37
2026-02-26,TuskMammoth,1114.84,346,38
2026-02-26,TuskMammoth,1103.72,354,39
2026-02-26,TuskMammoth,1088.02,376,40
2026-03-01,TuskMammoth,1102.62,413,41
2026-03-01,TuskMammoth,1092.26,415,42
2025-09-07,TyrannoBeat,1000.0,0,0
2025-09-07,TyrannoBeat,1011.39,10,1
2025-09-07,TyrannoBeat,990.06,21,2
2025-11-12,TyrannoBeat,972.73,38,3
2025-12-02,TyrannoBeat,964.76,73,4
2025-12-02,TyrannoBeat,949.1,96,5
2025-12-27,TyrannoBeat,960.45,124,6
2025-12-27,TyrannoBeat,949.76,150,7
2026-01-04,TyrannoBeat,933.77,189,8
2026-01-04,TyrannoBeat,927.18,224,9
2026-01-30,TyrannoBeat,1016.0,231,10
2026-01-30,TyrannoBeat,979.15,236,11
2026-01-30,TyrannoBeat,956.18,245,12
2026-02-26,TyrannoBeat,915.58,383,13
2026-02-26,TyrannoRoar,1000.0,0,0
2026-02-26,TyrannoRoar,1013.12,380,1
2026-02-26,TyrannoRoar,1040.45,381,2
2026-02-26,TyrannoRoar,1059.72,383,3
2026-02-26,TyrannoRoar,1070.75,387,4
2025-09-07,UnicornSting,1000.0,0,0
2025-09-07,UnicornSting,1016.0,8,1
2025-09-07,UnicornSting,1041.59,20,2
2025-09-07,UnicornSting,1015.95,26,3
2025-11-12,UnicornSting,1036.86,35,4
2025-11-12,UnicornSting,1004.83,51,5
2025-12-02,UnicornSting,988.57,76,6
2025-12-02,UnicornSting,974.24,94,7
2025-12-27,UnicornSting,989.2,128,8
2025-12-27,UnicornSting,1003.85,147,9
2025-12-27,UnicornSting,989.46,153,10
2026-01-04,UnicornSting,998.14,192,11
2026-01-04,UnicornSting,982.5,201,12
2026-01-30,UnicornSting,993.06,260,13
2026-02-11,UnicornSting,980.35,273,14
2026-02-11,UnicornSting,993.51,301,15
2026-02-13,UnicornSting,981.85,322,16
2026-02-26,UnicornSting,973.04,339,17
2026-02-26,UnicornSting,982.88,361,18
2026-02-26,UnicornSting,978.43,368,19
2026-03-01,UnicornSting,987.84,392,20
2026-03-01,UnicornSting,977.32,395,21
2026-01-30,ValkyrieVolt,1000.0,0,0
2026-01-30,ValkyrieVolt,1018.88,225,1
2026-01-30,ValkyrieVolt,1052.18,233,2
2026-01-30,ValkyrieVolt,1090.77,237,3
2026-01-30,ValkyrieVolt,1122.01,240,4
2026-01-30,ValkyrieVolt,988.66,261,5
2026-02-11,ValkyrieVolt,1017.47,272,6
2026-02-11,ValkyrieVolt,1036.11,298,7
2026-02-11,ValkyrieVolt,1061.74,306,8
2026-02-13,ValkyrieVolt,1146.11,314,9
2026-02-13,ValkyrieVolt,1159.66,317,10
2026-02-13,ValkyrieVolt,1185.58,319,11
2026-02-13,ValkyrieVolt,1072.01,323,12
2026-02-26,ValkyrieVolt,1090.12,337,13
2026-02-26,ValkyrieVolt,1099.78,362,14
2026-02-26,ValkyrieVolt,1107.18,368,15
2026-03-01,ValkyrieVolt,1083.49,390,16
2026-03-01,ValkyrieVolt,1091.86,399,17
2025-09-07,ViperTail,1000.0,0,0
2025-09-07,ViperTail,1011.39,1,1
2025-09-07,ViperTail,989.48,17,2
2025-11-12,ViperTail,1011.5,42,3
2025-11-12,ViperTail,989.34,58,4
2025-12-02,ViperTail,1010.9,77,5
2025-12-02,ViperTail,1035.73,85,6
2025-12-11,ViperTail,1018.36,103,7
2025-12-27,ViperTail,1037.73,121,8
2025-12-27,ViperTail,1061.67,166,9
2025-12-27,ViperTail,1036.97,170,10
2026-01-04,ViperTail,1044.11,190,11
2026-01-04,ViperTail,1029.42,200,12
2026-01-30,ViperTail,1019.09,271,13
2026-02-11,ViperTail,1007.79,286,14
2026-02-11,ViperTail,999.67,290,15
2026-02-13,ViperTail,984.4,332,16
2026-02-26,ViperTail,1010.4,346,17
2026-02-26,ViperTail,1027.27,350,18
2026-02-26,ViperTail,1017.96,375,19
2026-03-01,ViperTail,1035.27,411,20
2026-03-01,ViperTail,1048.31,417,21
2025-09-07,WeissTiger,1000.0,0,0
2025-09-07,WeissTiger,1016.0,15,1
2025-09-07,WeissTiger,994.81,24,2
2025-11-12,WeissTiger,986.31,32,3
2025-12-02,WeissTiger,1003.64,74,4
2025-12-02,WeissTiger,1026.27,92,5
2025-12-27,WeissTiger,1052.54,119,6
2025-12-27,WeissTiger,1066.26,164,7
2025-12-27,WeissTiger,1042.85,169,8
2026-01-04,WeissTiger,1017.59,179,9
2026-01-30,WeissTiger,980.43,241,10
2026-01-30,WeissTiger,1006.91,266,11
2026-02-11,WeissTiger,1020.88,277,12
2026-02-11,WeissTiger,1031.18,293,13
2026-02-13,WeissTiger,1043.94,328,14
2026-02-26,WeissTiger,1032.24,342,15
2026-02-26,WeissTiger,1016.95,357,16
2026-02-26,WeissTiger,1028.06,373,17
2026-03-01,WeissTiger,1039.01,400,18
2026-03-01,WeissTiger,1049.45,409,19
2025-11-12,WhaleFlame,1000.0,0,0
2025-11-12,WhaleFlame,987.74,44,1
2025-12-02,WhaleFlame,966.7,67,2
2025-12-02,WhaleFlame,984.8,99,3
2025-12-27,WhaleFlame,962.7,147,4
2026-01-04,WhaleFlame,947.99,192,5
2025-09-07,WhaleWave,1000.0,0,0
2025-09-07,WhaleWave,981.12,13,1
2025-11-12,WhaleWave,1007.19,44,2
2025-11-12,WhaleWave,984.41,54,3
2025-12-02,WhaleWave,1003.4,82,4
2025-12-02,WhaleWave,980.9,92,5
2025-12-27,WhaleWave,999.19,132,6
2025-12-27,WhaleWave,979.4,136,7
2025-12-27,WhaleWave,998.57,143,8
2025-12-27,WhaleWave,987.17,160,9
2026-01-04,WhaleWave,1005.66,189,10
2026-01-04,WhaleWave,998.87,199,11
2026-01-30,WhaleWave,1016.0,246,12
2026-01-30,WhaleWave,1036.69,251,13
2026-01-30,WhaleWave,1059.08,254,14
2026-01-30,WhaleWave,1026.31,256,15
2026-01-30,WhaleWave,988.46,259,16
2026-02-11,WhaleWave,977.06,275,17
2026-02-11,WhaleWave,962.67,298,18
2026-02-13,WhaleWave,949.09,324,19
2026-02-26,WhaleWave,966.37,336,20
2026-02-26,WhaleWave,953.88,364,21
2026-02-26,WhaleWave,937.48,366,22
2026-03-01,WhaleWave,921.89,393,23
2026-03-01,WhaleWave,937.48,395,24
2025-09-07,WizardArc,1000.0,0,0
2025-09-07,WizardArc,988.61,1,1
2025-11-12,WizardArc,969.99,33,2
2025-12-02,WizardArc,948.18,72,3
2025-12-02,WizardArc,970.06,95,4
2025-12-27,WizardArc,953.48,132,5
2025-12-27,WizardArc,938.24,149,6
2026-01-04,WizardArc,928.88,190,7
2026-01-30,WizardArc,1018.88,247,8
2026-01-30,WizardArc,1052.63,252,9
2026-01-30,WizardArc,1027.86,254,10
2026-01-30,WizardArc,1045.87,255,11
2026-02-13,WizardArc,1067.16,312,12
2026-02-13,WizardArc,1080.0,316,13
2026-02-13,WizardArc,1056.94,319,14
2025-09-07,WizardArrow,1000.0,0,0
2025-09-07,WizardArrow,989.35,11,1
2025-11-12,WizardArrow,971.64,46,2
2025-12-02,WizardArrow,945.23,84,3
2025-12-02,WizardArrow,926.32,98,4
2025-12-27,WizardArrow,903.67,125,5
2026-01-04,WizardArrow,882.62,193,6
2026-01-30,WizardArrow,984.0,244,7
2025-09-07,WizardRod,1000.0,0,0
2025-09-07,WizardRod,1010.65,14,1
2025-09-07,WizardRod,1029.77,23,2
2025-09-07,WizardRod,1047.96,28,3
2025-09-07,WizardRod,1029.48,30,4
2025-11-12,WizardRod,1011.66,35,5
2025-12-02,WizardRod,995.91,80,6
2025-12-02,WizardRod,983.96,95,7
2025-12-27,WizardRod,994.69,126,8
2025-12-27,WizardRod,1007.11,148,9
2025-12-27,WizardRod,995.61,151,10
2026-01-04,WizardRod,988.05,182,11
2026-01-30,WizardRod,979.47,258,12
2026-02-11,WizardRod,990.47,275,13
2026-02-11,WizardRod,978.74,299,14
2026-02-13,WizardRod,965.69,320,15
2026-02-26,WizardRod,977.72,338,16
2026-02-26,WizardRod,968.25,361,17
2026-02-26,WizardRod,954.8,369,18
2026-02-26,WizardRod,944.6,385,19
2026-03-01,WizardRod,929.53,391,20
2026-03-01,WizardRod,919.83,399,21
2026-02-11,WolfHunt,1000.0,0,0
2026-02-11,WolfHunt,1016.0,302,1
2026-02-11,WolfHunt,994.35,304,2
2026-02-11,WolfHunt,988.61,309,3
2026-02-26,WolfHunt,964.19,386,4
2026-01-30,WyvernHover,1000.0,0,0
2026-01-30,WyvernHover,1012.2,266,1
2026-02-11,WyvernHover,1035.08,281,2
2026-02-11,WyvernHover,1059.0,295,3
2026-02-11,WyvernHover,1038.16,305,4
2026-02-13,WyvernHover,1016.61,327,5
2026-02-26,WyvernHover,1029.83,341,6
2026-02-26,WyvernHover,1048.0,355,7
2026-02-26,WyvernHover,1036.64,370,8
2026-03-01,WyvernHover,1019.69,401,9
2026-03-01,WyvernHover,1010.98,407,10
