k_max,k_min,k_tau,form_alpha,form_win,margin_a,margin_b,log_loss,brier
32,20,20,1.5,14,0.22,2.6,0.6718950918819739,0.2395991346856315
28,12,15,2.0,14,0.18,2.6,0.6718963055936965,0.23955013199870506
36,16,25,1.5,10,0.15,2.6,0.6718964746086573,0.23956244551730818
28,16,25,2.5,14,0.15,1.8,0.6718967895951096,0.2395359749078882
28,20,25,2.5,14,0.22,2.2,0.6718971553505054,0.2395953649786715
32,12,10,2.5,6,0.22,1.8,0.6718981456469527,0.23955926371095926
32,12,15,1.5,10,0.18,2.6,0.6718992601245729,0.2395537869391477
28,12,20,2.5,10,0.15,2.6,0.6719026132021685,0.23954746070607452
28,20,15,3.0,10,0.22,2.2,0.671904995554615,0.23959070729405857
28,20,15,2.5,14,0.22,1.8,0.6719064642260374,0.23957930504413405
28,16,10,3.0,10,0.15,2.6,0.6719098477309101,0.23955669175997363
36,12,15,1.5,6,0.15,2.6,0.6719100489739227,0.23955360018370708
28,12,20,2.0,14,0.18,2.2,0.6719119556862276,0.2395576536432637
28,16,25,2.5,10,0.22,2.6,0.6719130328080931,0.2395939804423493
32,20,10,2.5,10,0.15,2.2,0.6719145909585794,0.23955625551262474
36,12,25,2.0,6,0.18,2.2,0.6719163253412017,0.23956615980467885
32,16,15,1.5,14,0.18,2.2,0.6719175383678538,0.23956913102293398
40,20,25,1.5,10,0.18,1.8,0.6719178297208996,0.2395839400073815
28,16,20,3.0,10,0.18,1.8,0.6719206707581682,0.23955795853274653
36,12,25,3.0,6,0.15,1.8,0.671921470497426,0.2394899401548612
40,20,15,2.5,6,0.15,2.2,0.671923265903544,0.23952997962009118
36,12,25,2.5,6,0.15,2.2,0.6719237604730313,0.23953022547669484
28,20,10,2.5,14,0.18,2.6,0.6719265945785512,0.23958430529718214
36,16,20,3.0,6,0.18,1.8,0.6719266629081528,0.23953445941616874
40,20,10,2.0,6,0.15,2.2,0.6719270528906817,0.23955348383928388
32,12,15,1.5,14,0.15,1.8,0.6719288495271143,0.23955726856702153
36,20,10,1.5,10,0.18,2.2,0.6719308506061065,0.2395825901294811
28,16,10,2.5,14,0.15,1.8,0.6719315834490486,0.23955511570554444
36,20,10,3.0,6,0.15,2.6,0.6719346192829514,0.23955723917624355
40,20,20,3.0,6,0.22,1.8,0.671936385016272,0.23960235661393006
32,12,20,2.5,6,0.22,1.8,0.6719375491953062,0.23957861246726567
32,16,25,2.0,10,0.18,2.2,0.6719399158557803,0.23958448492630519
36,12,10,1.5,6,0.18,2.6,0.6719401864823554,0.23957894670680205
28,20,15,2.5,14,0.18,2.2,0.67194113055282,0.23958626483915502
32,16,25,1.5,14,0.18,2.6,0.6719414467566602,0.23959624940824395
36,20,25,2.0,10,0.18,1.8,0.6719421707481561,0.23958524198567643
32,12,15,2.0,6,0.22,2.2,0.6719446002873865,0.23958762252341634
32,12,25,1.5,14,0.15,2.2,0.6719447451692974,0.23957189825355057
28,12,25,2.5,10,0.18,2.2,0.6719454590093054,0.2395755783563281
36,16,20,2.0,6,0.18,2.6,0.6719468453670883,0.23959630867718837
32,16,15,2.0,10,0.15,2.2,0.6719511023020122,0.239570582882034
32,12,10,2.0,10,0.15,2.2,0.6719520842892778,0.2395763726325896
32,12,20,1.5,14,0.15,1.8,0.671952694872505,0.23956814796195128
28,12,15,2.0,14,0.22,1.8,0.6719571793163253,0.23957956151727947
28,12,25,2.0,14,0.22,1.8,0.6719588275451627,0.23958907554281916
32,12,20,1.5,10,0.22,1.8,0.671962597574394,0.23958937364640123
28,16,25,3.0,10,0.15,2.6,0.6719638450138714,0.23958102429801606
32,12,15,1.5,10,0.22,1.8,0.6719639096664692,0.23958463995554105
36,20,20,2.5,6,0.22,2.6,0.6719640813441591,0.2396604894365805
28,20,25,2.5,14,0.18,2.6,0.6719674332815886,0.23961350348946597
40,20,15,2.0,6,0.15,2.6,0.6719691294626877,0.2395811552448891
32,12,15,2.5,6,0.18,1.8,0.6719713933822035,0.23957111932723058
28,16,15,2.5,10,0.22,2.2,0.6719719961765264,0.23960375716044896
32,16,10,2.5,6,0.22,2.6,0.6719735532072783,0.23962245058367784
40,12,25,2.0,6,0.15,1.8,0.6719739853857327,0.2395390996028464
32,20,10,2.0,14,0.15,1.8,0.6719741099866335,0.23958045480957918
36,20,25,1.5,14,0.18,1.8,0.6719743170125295,0.23961152242455527
32,20,15,2.0,10,0.18,2.6,0.6719749090615339,0.23960973519346498
28,20,20,2.5,14,0.22,1.8,0.6719785480836807,0.23961668035658001
28,12,20,2.0,14,0.15,2.6,0.6719791003647972,0.23958413541495835
32,16,20,1.5,14,0.18,2.2,0.6719804198720521,0.23960339709770564
28,12,15,2.5,10,0.18,1.8,0.6719810907712305,0.2395834148284485
28,16,20,3.0,10,0.15,2.2,0.6719821264071109,0.2395804466714499
32,12,10,2.5,6,0.18,2.2,0.6719840613315625,0.23959519173120603
32,20,25,2.0,14,0.18,1.8,0.6719848293283401,0.23960732147710373
40,20,20,1.5,10,0.15,1.8,0.6719861460133814,0.23958886788343217
36,16,20,3.0,6,0.15,2.2,0.6719883369220485,0.23954881160162714
32,12,25,3.0,6,0.22,1.8,0.6719909889957153,0.23960619411896228
28,12,15,2.0,14,0.18,2.2,0.6719925442051069,0.23959271633267476
32,20,20,2.5,10,0.18,1.8,0.6719926563835824,0.23959918922313106
32,12,10,1.5,14,0.22,2.2,0.6719934024549702,0.23959925792878708
28,20,20,3.0,10,0.22,2.2,0.6719940806016459,0.23963630904873562
28,20,10,3.0,10,0.22,2.2,0.6719982979511959,0.23963023924945617
32,12,25,2.0,10,0.15,1.8,0.6719984402801846,0.23958346376375061
28,16,20,2.0,14,0.22,2.6,0.6719989861089627,0.23962689179596802
32,16,10,3.0,6,0.22,1.8,0.6719990953757411,0.23961232472172989
36,20,25,1.5,10,0.18,2.6,0.6719996973966802,0.23963863671675367
32,16,25,1.5,10,0.22,2.6,0.6720001281123618,0.23963738806905702
28,12,10,2.5,10,0.22,2.6,0.6720010783608867,0.23960611248779473
40,12,25,1.5,6,0.18,1.8,0.6720021773113753,0.23959775007801384
40,20,20,2.0,6,0.18,2.6,0.6720031458031533,0.2396374972950549
40,20,20,1.5,6,0.22,2.2,0.6720037122293616,0.23966107947161705
32,12,25,2.5,6,0.22,2.2,0.6720042112226832,0.23963225601106913
28,12,25,2.0,14,0.18,2.2,0.6720045507010586,0.2396046660151264
28,12,20,2.5,10,0.18,1.8,0.6720077577196907,0.23959580976512782
28,16,20,2.5,10,0.22,2.2,0.6720088743011812,0.23962600407806117
36,16,15,2.0,6,0.15,2.6,0.6720091167311667,0.23959730425613854
40,16,25,2.5,6,0.15,2.6,0.6720101053381566,0.2395874321286818
32,16,10,1.5,14,0.22,2.2,0.6720103901965613,0.2396179910185921
28,20,15,2.5,14,0.15,2.6,0.6720104514433892,0.23960869514280114
28,16,10,3.0,10,0.18,1.8,0.6720133206747403,0.23960374282868532
36,12,20,1.5,6,0.18,2.2,0.6720140130226576,0.23961214035911932
28,20,20,2.5,14,0.18,2.2,0.6720146971373451,0.23962344434147173
36,12,10,1.5,6,0.22,1.8,0.6720174623589239,0.2396150329915864
40,16,25,1.5,6,0.18,2.6,0.672019108628399,0.23964463714148637
32,20,25,1.5,14,0.22,2.6,0.6720192913579678,0.23966362877430752
32,12,15,2.5,6,0.15,2.2,0.6720233381204164,0.23958963687454082
28,20,10,2.5,14,0.22,1.8,0.6720239677508258,0.2396306166213546
32,12,20,2.5,6,0.18,2.2,0.6720249630849471,0.23960881792081345
32,16,20,2.0,10,0.18,1.8,0.6720255202163297,0.2396111552983619
36,16,10,2.0,6,0.15,2.6,0.6720255836460313,0.23961127804466167
28,16,15,2.0,14,0.22,2.6,0.6720271290062878,0.2396336700224441
40,20,15,1.5,6,0.22,1.8,0.6720314255261117,0.23964546548136556
36,16,15,2.5,6,0.15,1.8,0.6720324430680429,0.23956685861559526
36,16,20,2.5,6,0.15,2.6,0.6720337550787419,0.2395995778547653
36,20,15,1.5,10,0.15,2.6,0.6720344792452723,0.23962568981506413
40,20,20,2.5,6,0.22,1.8,0.6720349158579454,0.2396481930007156
40,20,10,1.5,6,0.18,2.2,0.6720393861413401,0.23963515776275526
40,16,25,2.0,6,0.18,2.2,0.6720398012002914,0.2396322411357857
40,16,20,1.5,6,0.15,2.6,0.6720405290482756,0.23962027766517172
40,20,20,3.0,6,0.18,2.2,0.6720411344848227,0.23962228273366606
32,16,15,1.5,14,0.15,2.6,0.6720418632990722,0.23962182393040338
32,20,25,2.0,14,0.15,2.2,0.6720420229763164,0.23962575915823128
36,20,20,1.5,10,0.18,2.2,0.6720426049522845,0.23964331985665238
32,20,25,2.0,10,0.22,2.2,0.6720435756804234,0.23966479266860347
32,12,25,1.5,10,0.18,2.6,0.672044052130747,0.239632479588144
28,12,15,2.5,10,0.15,2.2,0.6720444631085731,0.2396106990551616
40,20,25,1.5,6,0.22,2.6,0.6720467025877146,0.23970749142198244
32,20,15,1.5,14,0.22,2.2,0.6720476870472648,0.23965610055487105
32,20,10,1.5,14,0.22,2.6,0.6720487152306002,0.23965519795733758
36,12,15,1.5,6,0.18,1.8,0.6720490349418327,0.23961714592367206
36,20,15,3.0,6,0.22,1.8,0.6720498820309437,0.2396440422403121
40,20,25,1.5,10,0.15,2.2,0.6720512116451348,0.23963573452547227
32,16,10,2.0,10,0.15,2.6,0.6720514267010698,0.23962521133402415
36,20,20,1.5,14,0.15,1.8,0.6720516482525908,0.23962453778176274
32,20,25,3.0,10,0.15,1.8,0.6720517971794582,0.23960107990777094
28,12,15,2.0,14,0.15,2.6,0.6720527059972181,0.23961742938102806
36,20,20,2.0,10,0.15,1.8,0.6720542250520063,0.23961171777551274
32,16,25,1.5,14,0.22,1.8,0.6720544113785083,0.23965032132896705
36,20,10,2.5,6,0.22,1.8,0.6720549592955579,0.23964650058007106
36,20,25,2.0,10,0.15,2.2,0.6720563360855236,0.23962861229283794
28,20,10,2.5,14,0.18,2.2,0.6720568436454292,0.23963786934289472
32,16,15,3.0,6,0.22,1.8,0.6720609840914799,0.23963918283408303
36,20,25,1.5,14,0.15,2.2,0.6720613790376606,0.2396435636333301
36,16,25,1.5,10,0.18,1.8,0.6720614228887296,0.23963752742059682
32,12,25,3.0,6,0.18,2.2,0.6720616768287951,0.2396236763402949
40,16,10,1.5,6,0.15,1.8,0.6720633639919059,0.23961845141464247
28,12,20,2.0,14,0.18,1.8,0.6720642638062991,0.23962388856415548
28,20,15,3.0,10,0.18,2.6,0.6720680871671383,0.2396529331311921
32,20,25,2.5,10,0.15,2.6,0.6720681434654042,0.2396386659803584
32,16,10,3.0,6,0.18,2.2,0.6720691828253211,0.23963471289267504
28,12,25,2.5,10,0.15,2.6,0.6720693332855734,0.23962679870530415
28,16,25,2.0,14,0.22,2.6,0.672070260254055,0.23966598097802347
32,20,20,2.0,14,0.15,1.8,0.6720715056820247,0.239625776378527
28,12,20,2.5,10,0.15,2.2,0.6720717457312436,0.2396221152295939
36,16,10,1.5,6,0.22,2.2,0.6720745160742861,0.2396567185490277
28,16,10,3.0,10,0.15,2.2,0.6720765737927891,0.23962964458602826
28,12,25,2.0,14,0.15,2.6,0.6720793551831389,0.23963351530532995
40,20,15,3.0,6,0.15,1.8,0.6720813059272859,0.23955474007902833
32,16,15,1.5,10,0.22,2.2,0.6720831950724924,0.23965607651124504
36,20,15,2.5,6,0.18,2.6,0.6720844459543394,0.23966281649840152
32,20,20,2.5,10,0.15,2.2,0.6720859070147314,0.2396343274970381
28,16,15,3.0,10,0.15,1.8,0.6720867860712684,0.23962118689884693
28,20,25,2.5,14,0.22,1.8,0.6720891609499041,0.23967129350681868
32,12,15,1.5,10,0.18,2.2,0.6720899376278892,0.23964127744098987
28,20,20,2.5,14,0.15,2.6,0.6720905524612252,0.2396479595573377
28,12,20,2.0,14,0.15,2.2,0.6720922368472575,0.239633408555151
32,12,20,1.5,10,0.18,2.2,0.6720926726831783,0.2396460071852322
36,20,10,2.0,6,0.22,2.2,0.6720953257468282,0.23968222206545642
36,16,25,2.5,6,0.18,2.6,0.6720971646746521,0.23966891038449184
40,12,25,1.5,6,0.15,2.2,0.6720977378585974,0.2396320832315745
32,20,15,2.0,10,0.22,1.8,0.6720991608595595,0.2396677670919001
36,12,20,2.0,6,0.15,1.8,0.6721022903701568,0.23961044743275547
36,12,25,2.0,6,0.15,2.6,0.6721068469967997,0.2396401686716605
32,20,20,2.0,10,0.18,2.6,0.672109685588318,0.2396770270443992
32,16,20,3.0,6,0.22,2.2,0.6721102245722862,0.2396889415120323
28,16,10,2.5,10,0.22,2.6,0.6721107699461757,0.23967031179727968
40,16,15,1.5,6,0.15,1.8,0.6721110420166365,0.239627283851822
32,20,10,2.0,10,0.18,2.6,0.6721110587485651,0.23966987137203188
40,16,25,3.0,6,0.18,1.8,0.6721114252232524,0.23961199367866523
28,12,10,2.5,10,0.22,2.2,0.6721132524139797,0.23965729423308058
28,16,25,3.0,10,0.18,1.8,0.6721141097881769,0.23964885087234206
32,16,20,1.5,14,0.15,2.6,0.6721144059479693,0.23965891959653918
32,16,20,2.0,10,0.15,2.2,0.6721154748021518,0.2396476116477091
28,20,25,3.0,10,0.22,2.2,0.6721170560152536,0.23969686408612556
32,12,10,1.5,14,0.18,2.6,0.6721202935939493,0.23965807167002182
32,16,25,2.0,10,0.15,2.6,0.67212179366336,0.2396597236519212
28,20,10,2.5,14,0.15,2.6,0.6721232485469361,0.23966021373967433
28,12,15,2.0,14,0.18,1.8,0.6721236073971124,0.23965067014242572
36,16,25,3.0,6,0.22,1.8,0.672124431122484,0.23967787294375545
32,12,15,2.0,6,0.18,2.6,0.6721252764770482,0.23966380544992205
32,20,20,1.5,14,0.22,2.2,0.6721264092347671,0.23969963976975467
28,20,15,2.5,14,0.18,1.8,0.6721264631823184,0.239661449316047
32,12,20,2.0,6,0.22,2.2,0.6721266027479736,0.23968001743064615
32,12,10,2.5,6,0.15,2.6,0.6721269615465435,0.23965767696116352
36,20,10,3.0,6,0.18,1.8,0.672128225042642,0.2396382807073879
28,20,25,2.5,14,0.18,2.2,0.6721283556527757,0.23967881695922197
28,16,20,2.0,14,0.22,2.2,0.672128763863101,0.23968185399966332
32,16,20,1.5,10,0.22,2.2,0.6721303094976726,0.23968508916750642
28,12,20,2.0,10,0.22,2.6,0.6721305527205864,0.2396737771262749
36,20,15,3.0,6,0.18,2.2,0.6721319686122955,0.2396613164383375
32,16,15,2.5,6,0.22,2.2,0.6721321065577629,0.23969004443427222
36,12,15,1.5,6,0.15,2.2,0.6721325080490751,0.23965186302507488
28,16,25,2.5,10,0.22,2.2,0.6721330227217629,0.23968852203437957
36,16,20,2.0,6,0.22,1.8,0.6721330233532861,0.23968153685185167
28,16,15,2.5,10,0.18,2.6,0.6721331495617251,0.23967113607796203
32,16,15,3.0,6,0.18,2.2,0.6721344335948906,0.23965973250736644
36,12,25,1.5,6,0.18,2.6,0.6721353973141364,0.23968316655235103
28,16,15,2.0,14,0.22,2.2,0.6721421195046497,0.23968280061275335
32,12,25,1.5,10,0.22,1.8,0.6721440179752358,0.23968000160061587
36,20,10,1.5,10,0.15,2.6,0.6721441854132326,0.23967594907937984
32,16,10,2.0,10,0.18,1.8,0.672144988700186,0.23966801571366084
36,16,15,1.5,6,0.18,2.6,0.6721456657109914,0.23968493333560098
32,16,15,1.5,14,0.18,1.8,0.672148078170588,0.23967135424951064
36,20,25,1.5,10,0.22,1.8,0.6721500854923393,0.2397087570282373
28,12,15,2.0,14,0.15,2.2,0.6721501236075892,0.23966051286675807
36,16,25,2.0,6,0.22,2.2,0.6721511760804464,0.2397169442336721
32,12,10,2.0,10,0.15,1.8,0.6721520100547193,0.23966909611727513
28,20,15,2.5,14,0.15,2.2,0.6721528918633688,0.23966701130398832
32,16,20,2.5,6,0.22,2.6,0.6721541888358568,0.2397220746878891
28,20,10,3.0,10,0.18,2.6,0.6721546316665362,0.23969123537064974
36,12,10,1.5,6,0.18,2.2,0.6721562334072877,0.23967808304679752
32,16,25,1.5,14,0.18,2.2,0.6721567289389139,0.23969034408347437
32,12,10,1.5,14,0.22,1.8,0.6721568838453887,0.23967574246255652
36,16,10,1.5,10,0.15,1.8,0.6721571108043726,0.2396714311202973
32,16,10,1.5,14,0.18,2.6,0.6721579202000536,0.2396830475265634
32,12,20,3.0,6,0.15,1.8,0.6721605872885493,0.2396197583520253
32,12,20,2.5,6,0.15,2.6,0.6721641529906283,0.2396616626384273
40,20,20,2.5,6,0.18,2.2,0.672164896480123,0.23968481588846666
32,12,25,2.0,6,0.22,2.6,0.6721652807377081,0.23971602744165477
28,20,20,3.0,10,0.18,2.6,0.6721659795027257,0.2397011906052362
36,16,20,1.5,10,0.15,1.8,0.6721664639429209,0.23966837556681406
32,12,25,1.5,14,0.15,1.8,0.6721673122382026,0.23966975268090426
36,20,10,2.5,6,0.18,2.2,0.6721690193930879,0.23968601981807375
32,20,15,2.5,10,0.15,1.8,0.6721698953816502,0.2396604081605813
36,16,10,2.0,6,0.18,1.8,0.6721701097343327,0.23967553087138616
36,20,20,3.0,6,0.22,2.2,0.6721718814099555,0.23973773879230953
36,16,25,1.5,6,0.22,2.6,0.6721735342439394,0.239738492365305
36,16,20,1.5,6,0.22,2.2,0.6721749638343101,0.23971888196788427
36,16,25,1.5,10,0.15,2.2,0.672175085939335,0.23968357163940654
40,20,25,2.5,6,0.22,2.2,0.6721755623124505,0.2397544959972013
28,12,25,2.0,14,0.18,1.8,0.6721756058455456,0.23967826588700275
28,12,15,3.0,6,0.22,2.6,0.6721771845938973,0.23970921535899695
40,20,25,3.0,6,0.22,2.2,0.6721773020157795,0.2397607302198283
28,16,25,3.0,10,0.15,2.2,0.6721798964910357,0.23967257693756078
28,16,20,2.5,10,0.18,2.6,0.6721810719374038,0.23969668077719622
32,12,25,2.5,6,0.18,2.6,0.6721817980303679,0.23969671119139005
36,16,15,2.0,6,0.18,1.8,0.6721820080474257,0.2396736068715947
40,20,15,2.0,6,0.18,1.8,0.6721833681208969,0.23967380619772843
32,12,10,2.0,6,0.22,2.6,0.6721834474407318,0.23970124671960366
28,12,25,2.5,10,0.18,1.8,0.6721883915444213,0.2396813893060221
32,12,25,3.0,6,0.15,2.6,0.6721890970923916,0.23966510700907392
36,20,15,1.5,10,0.18,1.8,0.6721905642921739,0.2396967639248316
36,20,15,2.0,6,0.22,2.2,0.6721927463022147,0.23973341237688428
28,20,15,3.0,10,0.22,1.8,0.6721937641361522,0.23971115789830838
32,16,10,3.0,6,0.15,2.6,0.6721945763008583,0.23968137846885587
36,20,10,3.0,6,0.15,2.2,0.6721963167675111,0.2396582093905823
40,16,25,3.0,6,0.15,2.2,0.672197514107973,0.23963208293310023
40,20,15,1.5,6,0.18,2.2,0.6721983189370788,0.23970977863856888
32,20,10,2.5,10,0.15,1.8,0.6721988281828685,0.2396783131306978
32,16,10,2.5,6,0.22,2.2,0.6721990775744048,0.23971784243955294
36,20,20,2.0,6,0.22,2.6,0.6721994283804773,0.23976128432357974
28,12,25,2.0,10,0.22,2.6,0.6722028048528829,0.23971390196773973
28,12,25,2.0,14,0.15,2.2,0.6722069956933563,0.2396885943807983
36,16,25,3.0,6,0.18,2.2,0.6722070119921877,0.23969323756186753
28,20,25,2.5,14,0.15,2.6,0.6722093685409385,0.2397049915310944
36,12,20,1.5,6,0.15,2.6,0.6722097251767716,0.23969438755492706
32,16,15,1.5,14,0.15,2.2,0.6722100994738446,0.23969648151465645
28,16,25,2.0,14,0.22,2.2,0.6722145895442942,0.23972689048354334
28,20,20,2.5,14,0.18,1.8,0.6722149486596533,0.23970444769694793
40,16,25,1.5,6,0.22,1.8,0.6722152326324663,0.23973454054230184
32,20,10,2.0,10,0.22,1.8,0.6722176981744659,0.2397196411006614
32,12,10,1.5,10,0.22,2.6,0.6722203647968797,0.2397066945716814
28,16,15,2.5,10,0.22,1.8,0.6722205190253495,0.23971209115927297
32,16,25,3.0,6,0.22,2.6,0.6722212106287493,0.23976673510426044
28,16,20,2.0,14,0.18,2.6,0.6722222734637577,0.23971665320379687
32,16,15,2.0,10,0.15,1.8,0.6722226600259612,0.23969049483830845
32,16,10,1.5,14,0.22,1.8,0.6722241691323909,0.23971489773635715
40,16,20,2.0,6,0.15,1.8,0.6722245027161401,0.23965521038080773
28,12,15,2.0,10,0.22,2.6,0.6722256566680359,0.23971242156333997
40,20,20,2.0,6,0.22,1.8,0.6722267693580821,0.2397382425451245
28,16,15,2.0,14,0.18,2.6,0.672226975099178,0.23971509931333135
28,20,10,2.5,14,0.18,1.8,0.672227697678948,0.23970770347192694
32,20,15,1.5,14,0.18,2.6,0.6722284668049308,0.239730622170521
32,20,15,2.0,10,0.18,2.2,0.6722301006553949,0.23972022838451867
28,16,20,3.0,10,0.15,1.8,0.6722327934593534,0.2396864741399568
32,16,20,1.5,14,0.18,1.8,0.6722344978012857,0.23971465579387713
32,16,10,2.0,10,0.15,2.2,0.6722352935042089,0.23970771354837148
32,12,10,1.5,14,0.18,2.2,0.6722362920973903,0.2397120972611719
32,12,10,2.5,6,0.18,1.8,0.6722364611606955,0.2397061975000097
40,16,20,1.5,6,0.18,1.8,0.6722406421178903,0.23970906166310155
32,20,25,2.5,10,0.18,1.8,0.6722424364519328,0.2397163071938517
36,16,20,2.5,6,0.18,1.8,0.672243154179055,0.23968957044444508
32,20,10,1.5,14,0.22,2.2,0.6722431664514111,0.23974119437372474
28,12,20,2.0,14,0.15,1.8,0.6722432022865044,0.2396993088193271
28,20,20,2.5,14,0.15,2.2,0.6722449016737526,0.23971103593774942
28,12,10,2.5,10,0.18,2.6,0.6722454150994535,0.23971788594507162
32,20,20,2.0,10,0.22,1.8,0.6722460286257262,0.23974060043639908
40,16,25,2.5,6,0.18,1.8,0.6722477448485089,0.23968711043790047
36,16,10,2.0,6,0.15,2.2,0.6722477614533651,0.23970646522686245
28,12,15,2.5,10,0.15,1.8,0.6722490869127165,0.23970272124777708
28,20,10,2.5,14,0.15,2.2,0.6722518282778887,0.23971300713728932
32,16,10,1.5,10,0.22,2.6,0.6722543885165466,0.23973474181148097
28,12,25,2.5,10,0.15,2.2,0.6722549260625938,0.2397079020730493
32,12,15,2.0,6,0.22,1.8,0.672255340193439,0.2397245832396318
40,20,20,3.0,6,0.15,2.6,0.6722559803938342,0.23968915770361024
36,16,15,2.0,6,0.15,2.2,0.6722563260295131,0.23970011247805467
32,12,15,1.5,10,0.15,2.6,0.6722571384266534,0.23971738192241895
32,16,15,3.0,6,0.15,2.6,0.6722600243801876,0.2397022064439447
40,16,25,2.0,6,0.15,2.6,0.6722611552787756,0.23971288298172888
36,16,20,2.0,6,0.18,2.2,0.6722627782755815,0.2397283030383916
36,12,25,2.5,6,0.15,1.8,0.672263303470088,0.23966339752935914
40,20,10,1.5,6,0.15,2.6,0.6722636237283429,0.2397289326656217
40,20,10,2.0,6,0.15,1.8,0.6722648346389892,0.239690927184083
32,20,25,1.5,14,0.22,2.2,0.6722659997176217,0.2397703374841405
28,20,10,3.0,10,0.22,1.8,0.672268210301734,0.23974378069795468
32,12,20,1.5,10,0.15,2.6,0.6722683450492708,0.23972395782572128
40,20,15,2.0,6,0.15,2.2,0.6722701623410986,0.2397017286970328
36,20,15,1.5,6,0.22,2.6,0.6722710191433173,0.23977963489614118
32,16,20,3.0,6,0.18,2.6,0.6722726332394936,0.23974092863822863
28,16,10,2.5,10,0.22,2.2,0.6722730792215218,0.239742048698063
36,20,20,1.5,10,0.15,2.6,0.6722742571044906,0.2397403287536168
40,20,25,2.0,6,0.22,2.2,0.6722743933912507,0.23979614301727298
28,12,10,2.5,10,0.22,1.8,0.6722761554105322,0.23973188828973688
32,16,25,2.0,10,0.18,1.8,0.6722762560965021,0.2397299435448354
32,12,15,2.5,6,0.15,1.8,0.6722766647472467,0.23969549532764375
36,20,10,1.5,10,0.18,1.8,0.6722774304006067,0.2397368246268115
28,20,15,3.0,10,0.18,2.2,0.6722801124620519,0.23974101475608792
32,12,25,1.5,10,0.18,2.2,0.672280724636651,0.23973825895167292
28,12,15,2.0,14,0.15,1.8,0.6722815931464116,0.23971888365952349
32,20,15,1.5,10,0.22,2.6,0.672281909959186,0.23976931653694872
28,16,20,2.5,10,0.22,1.8,0.6722871388447107,0.2397463474258452
32,16,25,1.5,10,0.22,2.2,0.6722875163722521,0.23976485099093967
28,20,15,2.5,10,0.22,2.6,0.6722887800148136,0.23977384245656777
28,16,10,3.0,10,0.15,1.8,0.6722894861057821,0.23972259738099047
36,16,15,1.5,6,0.22,1.8,0.6722932369922868,0.23975371277831603
32,20,25,2.0,10,0.18,2.6,0.6722949774196868,0.23976702785821943
36,12,25,2.0,6,0.18,1.8,0.6722964924626842,0.23972353600002552
28,20,25,3.0,10,0.18,2.6,0.6722972285200076,0.23976451477691157
32,12,10,2.5,6,0.15,2.2,0.6722972316691919,0.23973151644921983
28,12,20,2.5,10,0.15,1.8,0.6722984448542312,0.23972241157416224
36,20,15,2.5,6,0.22,1.8,0.6722994918841927,0.2397596295057048
32,16,25,1.5,14,0.15,2.6,0.6722999381949218,0.23974884551751807
28,20,20,3.0,10,0.22,1.8,0.6723000390803267,0.23976325295375303
